Alter,Einkommen,Preis,Geschlecht,Zeit,KundeNr,Ausreißer,Kunde,Niederlassung
70,76890.7480564395,0.0,1,37.0,K1889,False,0,Berlin
55,67803.19569847536,0.0,1,39.0,K1698,False,0,Baden-Württemberg
32,47052.41137944455,0.0,1,30.0,K1282,False,0,Nordrhein-Westfalen
59,70568.66378815504,0.0,1,43.0,K1749,False,0,Bayern
38,31258.40589789548,0.0,0,39.0,K1815,False,0,Berlin
38,42954.2984579802,0.0,0,39.0,K1720,False,0,Baden-Württemberg
61,84321.02890463859,0.0,1,44.0,K1488,False,0,Baden-Württemberg
46,60088.44886582324,0.0,1,38.0,K1362,False,0,Bayern
46,71444.45810073885,0.0,1,23.0,K1839,False,0,Niedersachsen
34,34255.8842775536,0.0,1,34.0,K1440,False,0,Sachsen
47,50532.94655950043,0.0,1,32.0,K1656,False,0,Brandenburg
63,79754.37807458994,0.0,1,42.0,K1120,False,0,Nordrhein-Westfalen
57,58633.96976384482,0.0,1,32.0,K1108,False,0,Thüringen
65,62351.08641991102,0.0,0,40.0,K1516,False,0,Bayern
53,72003.34639382867,0.0,0,34.0,K1361,False,0,Nordrhein-Westfalen
63,79995.43490693603,0.0,1,23.0,K1556,False,0,Hessen
35,33793.84665708341,0.0,1,41.0,K1578,False,0,Berlin
61,79736.84965500307,0.0,1,31.0,K1802,False,0,Niedersachsen
69,98883.18757367524,0.0,1,29.0,K1498,False,0,Hessen
68,92374.32383282809,0.0,0,44.0,K1327,False,0,Baden-Württemberg
70,92238.94765868138,0.0,1,38.0,K1611,False,0,Bayern
57,52972.58201462748,0.0,0,47.0,K1672,False,0,Sachsen
36,47024.3005565006,0.0,1,26.0,K1525,False,0,Baden-Württemberg
41,45176.5164943388,0.0,0,33.0,K1429,False,0,Berlin
49,52713.55868975444,0.0,0,43.0,K1635,False,0,Baden-Württemberg
50,43389.6662576152,0.0,1,38.0,K1114,False,0,Niedersachsen
69,79689.64512573004,0.0,1,51.0,K1354,False,0,Bayern
41,53765.35585459019,0.0,0,21.0,K1127,False,0,Niedersachsen
49,57703.96636766509,0.0,1,27.0,K1461,False,0,Berlin
65,73776.46692409588,0.0,1,33.0,K1326,False,0,Niedersachsen
41,56806.22119727098,0.0,1,32.0,K1706,False,0,Bayern
34,34204.31522228897,0.0,1,43.0,K1871,False,0,Nordrhein-Westfalen
59,85332.22542381042,0.0,1,21.0,K1979,False,0,Nordrhein-Westfalen
55,58756.75145483924,0.0,1,34.0,K1633,False,0,Nordrhein-Westfalen
61,81435.30184849372,0.0,1,40.0,K1445,False,0,Niedersachsen
39,63688.04086663379,0.0,1,20.0,K1848,False,0,Berlin
51,46823.71950733446,0.0,0,41.0,K1624,False,0,Bayern
50,67276.38391826894,0.0,1,29.0,K1308,False,0,Hessen
45,70632.18116424145,0.0,0,52.0,K1342,False,0,Sachsen
33,36719.10148652727,0.0,1,35.0,K1198,False,0,Nordrhein-Westfalen
66,75021.34800930391,0.0,1,27.0,K1835,False,0,Bayern
63,65737.34789246088,0.0,0,49.0,K1545,False,0,Nordrhein-Westfalen
56,66606.82240212626,0.0,1,15.0,K1664,False,0,Bayern
42,42036.4907884942,0.0,1,36.0,K1389,False,0,Bayern
64,82889.73040827588,0.0,0,44.0,K1289,False,0,Baden-Württemberg
55,55421.10091157522,0.0,0,29.0,K1896,False,0,Niedersachsen
59,59731.06742753732,0.0,0,30.0,K1592,False,0,Nordrhein-Westfalen
63,78072.77390257167,0.0,1,30.0,K1258,False,0,Bayern
65,91807.01049333796,0.0,1,45.0,K1180,False,0,Nordrhein-Westfalen
53,65662.1492493404,0.0,1,48.0,K1761,False,0,Thüringen
36,29607.14160492055,0.0,1,23.0,K1736,False,0,Bayern
56,70410.79805191848,0.0,1,39.0,K1382,False,0,Bayern
47,63119.27077514208,0.0,0,51.0,K1173,False,0,Bayern
42,44380.59493320296,0.0,1,30.0,K1930,False,0,Bayern
56,71443.21885328605,0.0,1,31.0,K1293,False,0,Bayern
66,66735.69174215138,0.0,0,26.0,K1376,False,0,Nordrhein-Westfalen
30,40283.17451896094,0.0,1,50.0,K1767,False,0,Baden-Württemberg
49,54140.59545614648,0.0,1,29.0,K1816,False,0,Baden-Württemberg
33,36223.99905839761,0.0,0,52.0,K1341,False,0,Baden-Württemberg
68,81230.95237363465,0.0,0,46.0,K1193,False,0,Hessen
57,65786.36558907609,0.0,1,43.0,K1862,False,0,Thüringen
43,59089.74089652931,0.0,0,29.0,K1222,False,0,Sachsen
39,58806.417593735336,0.0,1,55.0,K1230,False,0,Niedersachsen
68,80798.29331494017,0.0,1,43.0,K1836,False,0,Nordrhein-Westfalen
36,38942.80911718784,0.0,0,35.0,K1394,False,0,Nordrhein-Westfalen
36,46373.45798243152,0.0,0,36.0,K1343,False,0,Bayern
42,57149.49800655036,0.0,0,35.0,K1105,False,0,Hessen
42,52174.79091303806,0.0,0,38.0,K1986,False,0,Bayern
42,46178.95708275883,0.0,1,28.0,K1572,False,0,Hessen
34,26418.801247455667,0.0,0,45.0,K1932,False,0,Sachsen
41,55038.29982685805,0.0,1,41.0,K1500,False,0,Hessen
62,71314.97859749506,0.0,0,37.0,K1636,False,0,Sachsen
33,49527.66481574445,0.0,0,25.0,K1231,False,0,Baden-Württemberg
54,53583.84502967968,0.0,0,39.0,K1383,False,0,Nordrhein-Westfalen
39,56179.01757390302,0.0,1,29.0,K1796,False,0,Nordrhein-Westfalen
54,69210.98341641495,0.0,1,40.0,K1221,False,0,Nordrhein-Westfalen
33,28556.82030061056,0.0,1,52.0,K1333,False,0,Nordrhein-Westfalen
32,40946.27928872359,0.0,0,28.0,K1727,False,0,Hessen
50,56452.50312454669,0.0,1,37.0,K1760,False,0,Bayern
64,66775.5553021718,0.0,1,11.0,K1703,False,0,Berlin
51,41344.513691095926,0.0,0,24.0,K1621,False,0,Nordrhein-Westfalen
37,42547.269364431886,0.0,1,45.0,K1379,False,0,Berlin
60,59341.44721400047,0.0,1,46.0,K1423,False,0,Hessen
36,54638.64043798264,0.0,0,31.0,K1711,False,0,Sachsen
69,71732.2488483215,0.0,0,26.0,K1249,False,0,Hessen
47,41229.83915188955,0.0,1,32.0,K1739,False,0,Nordrhein-Westfalen
42,52868.08933311733,0.0,0,22.0,K1663,False,0,Baden-Württemberg
68,74031.33048504737,0.0,0,41.0,K1914,False,0,Baden-Württemberg
33,44278.56567005231,0.0,0,51.0,K1850,False,0,Nordrhein-Westfalen
54,71794.83899910498,0.0,0,32.0,K1474,False,0,Berlin
62,78050.89145865993,0.0,0,49.0,K1373,False,0,Baden-Württemberg
60,80978.81780644435,0.0,1,28.0,K1728,False,0,Nordrhein-Westfalen
45,51056.508520397634,0.0,1,33.0,K1412,False,0,Nordrhein-Westfalen
53,64432.70137116784,0.0,1,41.0,K1528,False,0,Baden-Württemberg
48,62342.14554131874,0.0,0,32.0,K1415,False,0,Niedersachsen
51,56363.69118728709,0.0,0,35.0,K1459,False,0,Hamburg
63,72396.21052871113,0.0,1,48.0,K1151,False,0,Niedersachsen
34,26142.98247982684,0.0,0,50.0,K1454,False,0,Brandenburg
67,87205.89801486135,0.0,1,47.0,K1476,False,0,Sachsen
58,65207.45369111064,0.0,0,27.0,K1584,False,0,Baden-Württemberg
39,48650.32716141169,0.0,1,45.0,K1681,False,0,Nordrhein-Westfalen
58,80403.59755265598,0.0,1,25.0,K1366,False,0,Baden-Württemberg
62,68355.76502240951,0.0,0,35.0,K1300,False,0,Thüringen
49,54754.52544962578,0.0,1,44.0,K1995,False,0,Berlin
53,59447.262796840456,0.0,1,48.0,K1849,False,0,Nordrhein-Westfalen
52,67687.35381148307,0.0,1,47.0,K1212,False,0,Baden-Württemberg
41,43844.85658174201,0.0,0,51.0,K1971,False,0,Niedersachsen
50,56874.927420698994,0.0,1,32.0,K1164,False,0,Berlin
41,45205.48270302053,0.0,1,26.0,K1763,False,0,Baden-Württemberg
56,66037.855417978,0.0,0,33.0,K1368,False,0,Berlin
58,70703.99819302277,0.0,1,38.0,K1673,False,0,Hessen
32,57455.89154299589,0.0,0,42.0,K1205,False,0,Niedersachsen
60,78010.02181157023,0.0,0,40.0,K1548,False,0,Thüringen
54,54716.54874136162,0.0,1,39.0,K1595,False,0,Sachsen
68,74173.37479321256,0.0,1,41.0,K1792,False,0,Thüringen
45,56233.72142710067,0.0,1,46.0,K1904,False,0,Bayern
63,72230.76156233066,0.0,1,25.0,K1745,False,0,Nordrhein-Westfalen
63,68751.57141072903,0.0,1,39.0,K1274,False,0,Baden-Württemberg
63,81446.3626440167,0.0,0,12.0,K1284,False,0,Niedersachsen
52,63037.62322866091,0.0,0,42.0,K1409,False,0,Baden-Württemberg
55,63242.91075110579,0.0,1,35.0,K1446,False,0,Baden-Württemberg
36,49453.96108096693,0.0,1,36.0,K1162,False,0,Baden-Württemberg
30,46530.32318665145,0.0,1,45.0,K1963,False,0,Nordrhein-Westfalen
31,47601.83250459995,0.0,1,29.0,K1254,False,0,Hamburg
69,78663.93535160618,0.0,1,37.0,K1229,False,0,Niedersachsen
68,75303.55879567935,0.0,0,27.0,K1808,False,0,Nordrhein-Westfalen
51,57040.845501739626,0.0,1,38.0,K1155,False,0,Sachsen
45,44138.65666459138,0.0,1,31.0,K1458,False,0,Bayern
49,50246.09171758335,0.0,1,42.0,K1928,False,0,Sachsen
41,54152.49417110841,0.0,0,15.0,K1247,False,0,Berlin
70,71511.57807009188,0.0,0,47.0,K1575,False,0,Nordrhein-Westfalen
32,32659.50626332902,0.0,1,27.0,K1504,False,0,Bayern
63,74905.16215817424,0.0,1,35.0,K1680,False,0,Hessen
46,53575.60719815357,0.0,0,54.0,K1425,False,0,Hessen
32,34848.440657675164,0.0,0,24.0,K1124,False,0,Nordrhein-Westfalen
65,70533.06422668723,0.0,1,38.0,K1897,False,0,Nordrhein-Westfalen
51,53267.39361143701,0.0,1,53.0,K1812,False,0,Berlin
35,53193.85923018119,0.0,0,33.0,K1828,False,0,Thüringen
41,64926.19167828226,0.0,0,39.0,K1512,False,0,Hamburg
55,65102.40111435221,0.0,0,22.0,K1662,False,0,Bayern
53,64075.21152405026,0.0,0,36.0,K1143,False,0,Nordrhein-Westfalen
49,67290.60216332534,0.0,0,30.0,K1280,False,0,Hessen
41,35323.88007913634,0.0,1,24.0,K1350,False,0,Sachsen
59,63141.814178909146,0.0,0,31.0,K1845,False,0,Sachsen
67,78936.7240936164,0.0,1,34.0,K1707,False,0,Niedersachsen
51,76712.25928056381,0.0,1,36.0,K1873,False,0,Baden-Württemberg
44,48523.85972184355,0.0,1,54.0,K1869,False,0,Sachsen
37,41367.81621506573,0.0,0,31.0,K1259,False,0,Nordrhein-Westfalen
64,68522.84225868413,0.0,1,43.0,K1392,False,0,Sachsen
42,50054.07447111782,0.0,1,36.0,K1855,False,0,Nordrhein-Westfalen
51,64923.2465521522,0.0,1,39.0,K1122,False,0,Nordrhein-Westfalen
48,57701.18544621786,0.0,1,22.0,K1232,False,0,Nordrhein-Westfalen
38,25073.66890051087,0.0,0,44.0,K1427,False,0,Berlin
54,59813.591317114704,0.0,0,39.0,K1360,False,0,Berlin
52,55752.80243094997,0.0,1,42.0,K1875,False,0,Bayern
31,35492.79320276713,0.0,1,39.0,K1961,False,0,Nordrhein-Westfalen
69,75983.22376160801,0.0,0,47.0,K1295,False,0,Hessen
70,57964.51215425568,0.0,1,20.0,K1220,False,0,Hessen
37,38361.78583960067,0.0,0,25.0,K1842,False,0,Nordrhein-Westfalen
51,67445.37935769891,0.0,0,38.0,K1285,False,0,Bayern
41,40291.75658339562,0.0,1,40.0,K1406,False,0,Thüringen
45,34928.931486598696,0.0,1,14.0,K1784,False,0,Bayern
69,95449.89944185666,0.0,0,35.0,K1743,False,0,Berlin
30,44854.02478961971,0.0,0,36.0,K1754,False,0,Hessen
60,74006.40521042302,0.0,0,43.0,K1721,False,0,Bayern
67,92235.91092679052,0.0,1,29.0,K1701,False,0,Bayern
54,81957.21491840295,0.0,0,31.0,K1622,False,0,Berlin
31,31912.96328237923,0.0,0,29.0,K1980,False,0,Bayern
67,100322.36627573174,0.0,0,50.0,K1150,False,0,Bayern
47,56853.89576971034,0.0,1,43.0,K1912,False,0,Bayern
35,33579.07453165961,0.0,0,34.0,K1262,False,0,Baden-Württemberg
53,50242.75715062758,0.0,0,32.0,K1770,False,0,Nordrhein-Westfalen
52,58522.30288435561,0.0,0,36.0,K1276,False,0,Sachsen
35,35620.91508044857,0.0,0,33.0,K1121,False,0,Bayern
58,68324.69609736647,0.0,1,35.0,K1616,False,0,Bayern
44,64786.55370707238,0.0,1,56.0,K1153,False,0,Baden-Württemberg
32,45043.607729217045,0.0,0,17.0,K1967,False,0,Nordrhein-Westfalen
54,72200.30765952234,0.0,1,33.0,K1854,False,0,Hessen
46,61880.00432369419,0.0,0,40.0,K1620,False,0,Sachsen
70,97121.14063388376,0.0,1,36.0,K1722,False,0,Baden-Württemberg
68,91036.07992470788,0.0,1,40.0,K1585,False,0,Brandenburg
34,55437.44934982448,0.0,0,41.0,K1388,False,0,Sachsen
70,67947.50548655371,0.0,0,18.0,K1694,False,0,Bayern
68,67645.32893488045,0.0,0,51.0,K1330,False,0,Berlin
52,71199.25034553104,0.0,1,29.0,K1131,False,0,Berlin
34,31569.14469448068,0.0,1,58.0,K1953,False,0,Baden-Württemberg
45,50681.68694442643,0.0,1,41.0,K1542,False,0,Hessen
39,42755.05631672945,0.0,1,30.0,K1949,False,0,Hessen
60,61876.053857405335,0.0,0,20.0,K1469,False,0,Hessen
59,77392.45243948342,0.0,1,44.0,K1334,False,0,Hessen
35,31305.75142624562,0.0,1,27.0,K1142,False,0,Baden-Württemberg
66,76359.21101179442,0.0,0,22.0,K1962,False,0,Sachsen
59,58008.720109576505,0.0,1,35.0,K1479,False,0,Baden-Württemberg
31,41923.36515027969,0.0,1,33.0,K1574,False,0,Nordrhein-Westfalen
33,37291.97508568333,0.0,1,27.0,K1964,False,0,Bayern
64,80850.54112703342,0.0,0,36.0,K1863,False,0,Baden-Württemberg
31,24167.813958101447,0.0,1,41.0,K1756,False,0,Niedersachsen
46,47676.39503820558,0.0,1,55.0,K1299,False,0,Bayern
39,40081.01700884192,0.0,0,53.0,K1865,False,0,Nordrhein-Westfalen
63,84772.48084731762,0.0,1,30.0,K1973,False,0,Nordrhein-Westfalen
30,21238.02542225393,0.0,1,30.0,K1608,False,0,Berlin
54,53423.91068717487,0.0,0,36.0,K1966,False,0,Hamburg
49,55265.13374235362,0.0,1,57.0,K1846,False,0,Baden-Württemberg
65,79612.09314241726,0.0,0,34.0,K1684,False,0,Hessen
40,41616.57298010873,0.0,0,48.0,K1993,False,0,Nordrhein-Westfalen
30,54906.9841115438,0.0,0,36.0,K1267,False,0,Nordrhein-Westfalen
67,67953.50503425323,0.0,0,38.0,K1735,False,0,Niedersachsen
39,54069.62609830466,0.0,1,42.0,K1257,False,0,Bayern
58,68239.81506659748,0.0,1,38.0,K1789,False,0,Baden-Württemberg
39,47801.25201522806,0.0,1,29.0,K1734,False,0,Baden-Württemberg
42,54451.38922687168,0.0,0,17.0,K1780,False,0,Hessen
63,72872.40984065089,0.0,1,32.0,K1216,False,0,Brandenburg
69,77933.08345381929,0.0,1,43.0,K1331,False,0,Thüringen
39,39742.26414332624,0.0,1,37.0,K1723,False,0,Niedersachsen
48,46968.11334133677,0.0,1,16.0,K1208,False,0,Hessen
62,84204.70672820717,0.0,1,68.0,K1526,False,0,Bayern
59,64971.40044640654,0.0,1,29.0,K1524,False,0,Sachsen
30,25293.08536320475,0.0,1,37.0,K1691,False,0,Sachsen
48,57289.90314946119,0.0,0,16.0,K1224,False,0,Nordrhein-Westfalen
47,53602.47896688802,0.0,1,33.0,K1158,False,0,Nordrhein-Westfalen
62,70856.65436451563,0.0,1,40.0,K1256,False,0,Berlin
45,65988.52038027447,0.0,1,55.0,K1508,False,0,Sachsen
61,43123.90092326082,0.0,1,46.0,K1944,False,0,Baden-Württemberg
42,41050.15920441383,0.0,1,27.0,K1312,False,0,Baden-Württemberg
53,61112.05583267966,0.0,0,20.0,K1857,False,0,Baden-Württemberg
70,79595.02132977676,0.0,1,51.0,K1822,False,0,Thüringen
66,76115.9481075349,0.0,0,59.0,K1113,False,0,Bayern
38,29634.42399468048,0.0,1,42.0,K1827,False,0,Baden-Württemberg
61,62738.78126475906,0.0,1,27.0,K1141,False,0,Niedersachsen
68,94379.27254997374,0.0,1,35.0,K1557,False,0,Niedersachsen
42,67920.23427164622,0.0,1,48.0,K1358,False,0,Berlin
37,39083.359698716136,0.0,1,33.0,K1408,False,0,Baden-Württemberg
65,77272.17232791125,0.0,1,41.0,K1772,False,0,Berlin
50,62488.351194082206,0.0,1,12.0,K1676,False,0,Berlin
53,59582.2190840033,0.0,0,31.0,K1741,False,0,Hessen
69,64084.613271185575,0.0,0,52.0,K1819,False,0,Bayern
57,50717.287096426,0.0,0,26.0,K1367,False,0,Nordrhein-Westfalen
62,80655.26833212131,0.0,1,35.0,K1715,False,0,Sachsen
46,49160.77856726122,0.0,0,39.0,K1402,False,0,Bayern
53,68336.19977810085,0.0,1,33.0,K1519,False,0,Sachsen
58,49653.39457003938,0.0,0,38.0,K1255,False,0,Nordrhein-Westfalen
56,72358.42907053951,0.0,1,44.0,K1810,False,0,Thüringen
44,67182.04737078062,0.0,0,38.0,K1894,False,0,Nordrhein-Westfalen
39,50353.634423314,0.0,0,41.0,K1655,False,0,Hessen
36,48307.10194014782,0.0,1,16.0,K1593,False,0,Baden-Württemberg
31,28227.61849741835,0.0,1,33.0,K1252,False,0,Baden-Württemberg
59,71174.38427009825,0.0,1,49.0,K1251,False,0,Hessen
43,59150.94076517639,0.0,0,31.0,K1941,False,0,Thüringen
30,40098.97930944886,0.0,0,40.0,K1931,False,0,Sachsen
59,61744.00685308066,0.0,1,27.0,K1975,False,0,Thüringen
49,64640.80828524312,0.0,1,38.0,K1453,False,0,Brandenburg
48,57581.11655438521,0.0,0,57.0,K1568,False,0,Baden-Württemberg
61,71947.51335246935,0.0,1,33.0,K1430,False,0,Baden-Württemberg
37,57751.77227125286,0.0,1,24.0,K1291,False,0,Baden-Württemberg
56,59483.17370518163,0.0,0,53.0,K1228,False,0,Baden-Württemberg
68,82507.00289295636,0.0,1,24.0,K1864,False,0,Sachsen
65,77623.56450322206,0.0,0,41.0,K1713,False,0,Bayern
35,55165.48483081868,0.0,0,16.0,K1248,False,0,Nordrhein-Westfalen
60,70843.4057219761,0.0,0,33.0,K1956,False,0,Baden-Württemberg
58,68875.22346371044,0.0,1,36.0,K1302,False,0,Nordrhein-Westfalen
60,68566.28547266309,0.0,1,20.0,K1714,False,0,Berlin
42,54737.68501450015,0.0,0,37.0,K1384,False,0,Berlin
68,84266.90561138178,0.0,1,43.0,K1398,False,0,Berlin
47,68475.47947035421,0.0,0,50.0,K1505,False,0,Berlin
45,47805.49911737529,0.0,0,36.0,K1227,False,0,Berlin
68,68468.39756233856,0.0,0,43.0,K1288,False,0,Baden-Württemberg
50,61399.93782462269,0.0,0,16.0,K1307,False,0,Niedersachsen
62,80040.16085279999,0.0,0,36.0,K1543,False,0,Nordrhein-Westfalen
36,62517.50853637212,0.0,0,35.0,K1351,False,0,Nordrhein-Westfalen
54,65103.66431596069,0.0,0,37.0,K1520,False,0,Niedersachsen
65,72026.05013724076,0.0,0,26.0,K1893,False,0,Sachsen
50,38912.22946143465,0.0,1,34.0,K1234,False,0,Berlin
31,39505.51717833216,0.0,1,15.0,K1742,False,0,Hessen
35,33126.91545739253,0.0,1,23.0,K1507,False,0,Brandenburg
57,60794.35544071276,0.0,0,32.0,K1899,False,0,Bayern
58,58019.166247436144,0.0,1,42.0,K1794,False,0,Baden-Württemberg
50,54638.11210823203,0.0,1,45.0,K1915,False,0,Sachsen
54,69123.41115128566,0.0,0,56.0,K1324,False,0,Thüringen
55,69613.52731286261,0.0,1,46.0,K1746,False,0,Baden-Württemberg
44,49444.36995163138,0.0,1,27.0,K1917,False,0,Baden-Württemberg
42,50762.74763263938,0.0,1,14.0,K1777,False,0,Brandenburg
39,41453.36746861263,0.0,0,40.0,K1920,False,0,Niedersachsen
35,51809.92945439946,0.0,1,49.0,K1729,False,0,Baden-Württemberg
38,56413.98226900063,0.0,0,43.0,K1960,False,0,Bayern
67,71829.75731774843,0.0,1,23.0,K1785,False,0,Baden-Württemberg
67,64683.273523591095,0.0,0,22.0,K1491,False,0,Berlin
38,60883.50347816685,0.0,1,41.0,K1968,False,0,Thüringen
56,82205.14384002211,0.0,0,43.0,K1614,False,0,Hamburg
44,47045.73383797704,0.0,1,38.0,K1372,False,0,Nordrhein-Westfalen
48,84746.79344370571,0.0,1,36.0,K1837,False,0,Bayern
36,43538.46234850251,0.0,1,26.0,K1546,False,0,Hessen
57,72995.72853268619,0.0,1,43.0,K1601,False,0,Niedersachsen
48,70707.73987004749,0.0,1,35.0,K1217,False,0,Sachsen
42,48260.29217550943,0.0,0,41.0,K1337,False,0,Sachsen
56,76155.67203946126,0.0,1,29.0,K1879,False,0,Baden-Württemberg
40,26846.54215214988,0.0,1,41.0,K1712,False,0,Bayern
60,76138.00507813401,0.0,0,36.0,K1776,False,0,Sachsen
63,66691.26681107994,0.0,1,52.0,K1478,False,0,Bayern
35,35044.698545708445,0.0,1,47.0,K1977,False,0,Sachsen
47,55621.01637414354,0.0,0,35.0,K1856,False,0,Baden-Württemberg
60,67687.57030152502,0.0,1,33.0,K1338,False,0,Hessen
68,70848.86655336355,0.0,1,33.0,K1911,False,0,Brandenburg
53,79245.21742663819,0.0,1,31.0,K1781,False,0,Bayern
55,58431.48591814502,0.0,1,46.0,K1422,False,0,Nordrhein-Westfalen
63,74594.05365261914,0.0,0,28.0,K1753,False,0,Niedersachsen
30,44635.67919427661,0.0,0,32.0,K1515,False,0,Berlin
41,49170.38002666986,0.0,1,36.0,K1903,False,0,Baden-Württemberg
68,78649.11140689638,0.0,0,37.0,K1463,False,0,Nordrhein-Westfalen
31,43375.75364123266,0.0,1,38.0,K1363,False,0,Thüringen
44,68126.652521837,0.0,0,24.0,K1732,False,0,Bayern
44,55445.95305775515,0.0,0,45.0,K1737,False,0,Bayern
66,79203.82699739235,0.0,1,37.0,K1387,False,0,Sachsen
39,59913.34656482462,0.0,0,29.0,K1481,False,0,Bayern
39,51488.134398045775,0.0,0,14.0,K1489,False,0,Bayern
43,53219.97439361837,0.0,1,40.0,K1329,False,0,Brandenburg
50,50945.51749373209,0.0,0,45.0,K1951,False,0,Baden-Württemberg
45,52765.75865735413,0.0,0,42.0,K1833,False,0,Hamburg
53,53443.30526894799,0.0,1,39.0,K1577,False,0,Nordrhein-Westfalen
35,31856.07889795332,0.0,1,56.0,K1452,False,0,Nordrhein-Westfalen
47,49585.98844044164,0.0,1,42.0,K1610,False,0,Bayern
49,63443.36805996244,0.0,1,32.0,K1744,False,0,Baden-Württemberg
41,49634.22898625423,0.0,1,65.0,K1983,False,0,Berlin
30,31802.090870144064,0.0,1,38.0,K1929,False,0,Hessen
58,52544.54786370581,0.0,1,16.0,K1908,False,0,Niedersachsen
31,34124.0595832316,0.0,1,33.0,K1724,False,0,Sachsen
30,58746.83197974503,0.0,1,32.0,K1866,False,0,Bayern
34,50643.73852762316,0.0,0,29.0,K1750,False,0,Bayern
62,63231.8216240426,0.0,1,35.0,K1859,False,0,Hessen
34,45507.99444877001,0.0,1,39.0,K1661,False,0,Nordrhein-Westfalen
59,85251.99990957863,0.0,1,26.0,K1955,False,0,Berlin
39,50013.890492027975,0.0,1,31.0,K1682,False,0,Nordrhein-Westfalen
36,43526.38864791295,0.0,1,46.0,K1190,False,0,Sachsen
62,59572.98556778787,0.0,1,18.0,K1347,False,0,Baden-Württemberg
55,62382.86173048115,0.0,1,41.0,K1803,False,0,Nordrhein-Westfalen
48,59163.82368118809,0.0,0,41.0,K1264,False,0,Berlin
50,73917.24951702455,0.0,1,52.0,K1629,False,0,Bayern
46,63048.00599990672,0.0,1,31.0,K1140,False,0,Berlin
57,54319.92014266763,0.0,1,53.0,K1645,False,0,Brandenburg
38,45342.44887981655,0.0,1,40.0,K1275,False,0,Berlin
52,68579.73782117813,0.0,0,24.0,K1759,False,0,Berlin
43,60901.03909793945,0.0,0,52.0,K1891,False,0,Hessen
48,65433.98468653538,0.0,0,36.0,K1860,False,0,Sachsen
57,64092.31580931567,0.0,1,36.0,K1943,False,0,Nordrhein-Westfalen
54,74220.58232237589,0.0,1,45.0,K1200,False,0,Nordrhein-Westfalen
59,56608.2671927764,0.0,1,49.0,K1668,False,0,Bayern
58,78517.61269570532,0.0,1,24.0,K1345,False,0,Baden-Württemberg
40,49709.40649298079,0.0,1,20.0,K1679,False,0,Thüringen
32,36992.27895495792,0.0,1,26.0,K1795,False,0,Hamburg
66,67550.8458188448,0.0,1,18.0,K1565,False,0,Sachsen
56,66602.00104696192,0.0,1,55.0,K1658,False,0,Thüringen
35,48822.8312188674,0.0,0,21.0,K1885,False,0,Baden-Württemberg
35,50251.17942340272,0.0,0,39.0,K1311,False,0,Nordrhein-Westfalen
46,44087.58252073564,0.0,1,32.0,K1497,False,0,Nordrhein-Westfalen
69,84659.69463801473,0.0,0,32.0,K1502,False,0,Baden-Württemberg
38,46151.09013655503,0.0,1,18.0,K1861,False,0,Niedersachsen
39,56023.57481737575,0.0,1,59.0,K1322,False,0,Baden-Württemberg
43,53592.01268373325,0.0,0,31.0,K1109,False,0,Nordrhein-Westfalen
36,46292.64821649616,0.0,1,42.0,K1747,False,0,Baden-Württemberg
51,53493.22245123,0.0,0,57.0,K1902,False,0,Niedersachsen
47,63291.36034723298,0.0,1,46.0,K1717,False,0,Baden-Württemberg
62,74418.17682867263,0.0,0,30.0,K1843,False,0,Bayern
62,80098.84348008504,0.0,1,37.0,K1651,False,0,Sachsen
36,22706.333687510007,0.0,0,35.0,K1830,False,0,Baden-Württemberg
64,80694.13503602639,0.0,0,20.0,K1788,False,0,Baden-Württemberg
57,69354.03908552793,0.0,1,51.0,K1203,False,0,Thüringen
34,37661.69296425793,0.0,1,28.0,K1832,False,0,Bayern
49,70657.90273822784,0.0,0,47.0,K1678,False,0,Nordrhein-Westfalen
68,82209.9028990893,0.0,0,36.0,K1511,False,0,Nordrhein-Westfalen
49,67813.53353244104,0.0,0,44.0,K1607,False,0,Niedersachsen
69,69862.19896027556,0.0,1,44.0,K1152,False,0,Hessen
57,68849.42162075546,0.0,0,30.0,K1137,False,0,Berlin
58,64187.77402135038,0.0,0,42.0,K1305,False,0,Bayern
59,63241.90384258392,0.0,1,33.0,K1239,False,0,Berlin
58,81205.2106669526,0.0,1,46.0,K1132,False,0,Hessen
42,48307.88333506359,0.0,1,41.0,K1952,False,0,Berlin
41,51201.01414120506,0.0,1,28.0,K1335,False,0,Berlin
38,60020.87616762462,0.0,0,25.0,K1594,False,0,Niedersachsen
49,51392.49926367718,0.0,0,40.0,K1483,False,0,Baden-Württemberg
68,75570.01523540512,0.0,1,35.0,K1393,False,0,Berlin
58,74947.00882859303,0.0,0,47.0,K1523,False,0,Nordrhein-Westfalen
53,65983.03408246486,0.0,0,48.0,K1779,False,0,Baden-Württemberg
66,80806.3785643034,0.0,1,22.0,K1496,False,0,Bayern
44,60135.62060655392,0.0,1,50.0,K1697,False,0,Bayern
62,70449.09092468504,0.0,0,24.0,K1603,False,0,Niedersachsen
70,87311.6479662892,0.0,0,46.0,K1243,False,0,Berlin
51,43966.82165100914,0.0,1,51.0,K1167,False,0,Nordrhein-Westfalen
40,50404.683471917626,0.0,1,39.0,K1576,False,0,Baden-Württemberg
30,37308.86983279808,0.0,0,30.0,K1752,False,0,Berlin
57,77750.94761607521,0.0,0,25.0,K1233,False,0,Bayern
